ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
55865W77KJ,40,F,1456985,43220
26986B79XZ,37,F,1068495,42911
75775W40GU,50,M,865980,43015
27823K56VC,44,M,996598,42970
11457T72LL,29,M,1331342,43262
61743B83IJ,29,F,556947,43412
08930U39WQ,41,M,1969911,43627
96118E93CH,25,M,1144617,43292
45806F62PC,37,M,853663,43287
66765H87UM,42,F,1057201,43239
49925W48ZB,59,F,1184915,43399
17528A28MO,51,F,1682328,43427
13952F59AQ,40,F,831768,42867
76954S79GF,52,M,848702,43106
71256D80YQ,28,M,1131061,43576
65554J06PT,50,M,821918,43226
76144R26RO,40,M,992003,43309
06410S74XM,61,F,1539498,43599
27439B28YV,48,M,1954181,42800
20583O32AT,43,F,1103811,43538
75124D53SB,31,F,1158141,43264
69097Z52IO,33,F,565866,43168
43519A59EK,30,M,1349712,43185
32935R45EH,31,F,895407,43485
52493Z86CE,48,M,1180299,43630
77805X07LK,40,F,1544586,42921
89505S44BF,26,M,1021540,43453
24031F84SA,58,F,1670338,43535
79182Q19DH,41,F,1324317,42867
20543T66BK,31,F,593387,43503
46030L28EU,40,M,937282,42741
31378H40KB,51,M,1109934,43189
66299I48RS,43,F,1229448,43411
13507J51QG,56,M,1566944,42734
65001D69YG,34,F,870028,43208
52668V43CY,25,M,732607,43153
56310Q40YM,27,F,1026365,43345
11681T74FL,31,F,877602,43495
58995S70DN,51,F,1852093,43558
57992C43LF,33,M,727912,43531
64704R66FF,55,M,1415145,43451
64128K58NG,60,M,1396982,43560
65599Y16XZ,37,F,844173,42705
41681L89IT,26,F,901091,42685
85888V43CR,27,M,1198107,43557
27116M85GX,25,F,744182,43237
49088L49HK,36,F,853295,43161
31336U94NM,47,M,1088518,43290
18444R96PR,46,F,1336762,43250
55825M60WX,50,F,1381643,43446
58047Z31YW,41,F,1411050,43374
46117W14RO,47,F,1218423,43608
06838L83ER,34,M,677346,43159
63166N47HA,37,M,1471551,43571
76247J54LN,35,F,1188071,43529
15244Z12LW,60,M,1292022,43538
06167N83YR,57,F,1903596,43479
66943T40BD,47,F,1045860,42660
98860M07GS,52,F,345473,43260
97473J04TS,48,M,1780519,43425
52434B43XX,62,M,408921,43303
62794D82BH,60,M,1711223,43416
35953P89NG,49,F,1558593,43334
39540P16XI,39,M,972650,42801
14770E01CR,45,M,1273459,43275
68673D40MM,49,M,1756704,43398
65178M39QB,39,F,1133201,42872
19940X18ZI,44,F,1103968,43223
17032Z50NH,63,M,1240088,43605
65749B64FE,42,F,924260,43477
90322H89UR,50,F,992598,43190
35763A55CG,47,M,1371561,43348
73538D77JQ,32,M,1194407,42987
46754O11VK,54,F,690427,43155
24133L48DX,34,F,1111518,43627
08489X76DJ,35,F,844816,43337
12438S99VG,26,M,1368681,43580
76991S09XU,54,F,1149648,43185
12341N56AW,50,F,1393854,43421
81127V33AI,62,F,1088536,43543
18531Z35IA,25,F,658664,43271
42073F52OS,58,M,1102888,43316
99552H50EN,39,M,1156001,43608
41691J33JG,31,F,1126069,43360
42893V57AZ,58,F,930890,42664
79990S12SL,38,M,1469919,43222
84526D88SQ,43,M,841228,43042
23852M46BL,51,F,1201093,43561
71837S28PU,35,M,911409,43007
34442S46UP,41,M,1046356,43036
96188U70NJ,49,F,1284974,43351
71414B84FJ,50,F,1353322,43304
19639P93GE,56,F,706568,43354
23874N26WN,26,F,1022947,43194
59769B55ZC,44,M,1206836,43157
85131T46BV,39,F,1140880,43210
13662Q98LW,33,M,649339,43217
91254S80ZB,65,F,1691460,43206
23481H07RC,39,F,1460626,43224
44423X97AW,52,M,1230026,43275
90654K31JN,35,M,1267791,43163
25382L47YY,37,M,1295443,43194
05893Q70ZC,62,F,1724684,43428
01266P99VY,42,M,803662,43158
85862P91BE,60,M,320965,43422
14003A76JA,36,M,1731622,42930
75895C92GZ,27,F,886046,43589
80025J28FD,58,M,1167772,42723
96169R99MT,56,F,1420006,42787
52081G89LR,34,F,887777,43393
78888J85KL,34,M,989480,43617
21887P64HM,60,M,655467,42883
66149U20IR,53,F,686722,43308
20452T10AQ,44,F,1592495,43425
23862Z34HX,59,M,1835284,43145
05202Y45VP,64,F,741067,43257
84141A13FK,26,M,1216860,43203
31605I17ML,35,F,619148,43615
82478E43MW,62,F,671192,43431
28866M56SU,32,M,828414,43189
43659Z37ZA,41,M,928366,42668
96487N46FW,37,F,1221670,43580
28115N98GY,48,M,1991345,43223
03633Z91GM,41,F,841196,43275
33745Z26AW,47,F,1311652,43575
94770Q09JV,33,F,911069,43126
18321J32QQ,32,M,1083359,43588
86524J37LM,56,F,1577539,42951
31498T80GI,35,M,1325304,43319
25210G31EO,29,F,988477,43344
80894F88OW,51,F,380464,43511
44105Z53AX,38,F,883892,43164
89431N55DL,37,F,1454900,43283
46577Q06CX,35,F,696100,43382
41322M18KU,65,M,1133422,43052
86090M20IM,65,F,569597,43486
25783L18CH,52,F,757953,43308
45814B27JU,50,F,1551779,43530
08206H06AG,51,M,935497,43160
77560M48RN,63,M,1268616,43396
11148I61ZT,63,M,1511921,43213
09195Z72SF,35,F,644059,43524
18636Z34IJ,54,M,1359127,43544
21720E97VZ,27,F,893118,43533
53850D39MH,31,M,1009732,43007
56078H06PN,55,M,314555,42633
90838V49BP,30,F,755356,43417
90627B51HJ,63,M,1446132,43617
64102Z57DE,30,F,677601,43160
24389E03MJ,33,M,1170833,43594
23880C67OU,56,M,392754,43548
84945G46IL,53,M,1281828,43450
26499W45ZU,33,M,1202653,43509
42390F13BZ,34,M,788163,43518
90609M02BF,49,F,1556766,43469
43572X17JM,61,M,1613660,43587
48932O05VZ,59,M,1231246,42818
14669Q19FN,35,M,1309699,42629
75406A97IQ,60,M,1912992,43046
13610Z89SW,46,M,1174573,43421
69649C76WY,51,F,1365489,43179
95762S42VI,43,M,1445455,43573
19836O60PA,36,F,1112094,43384
81866Q98CZ,48,M,1676524,43221
69897K36DK,38,M,1093594,43241
86083P93GT,44,M,1006963,43440
33841U47YK,35,M,768449,43533
70484O33FV,34,M,1043799,43343
85724V55EQ,46,M,1427832,42865
52899W32YM,60,F,1354527,42761
80102J69EB,36,F,819769,43424
38905T25MN,52,F,1792150,42881
77111O95RF,46,F,1118368,43147
88979D75DA,63,F,1071847,43480
56511E00WL,55,F,1071810,43475
96175I06MX,26,M,1149500,43150
87038S79HJ,57,F,730908,43410
35889Z70ZP,46,F,955259,43405
04249X51AW,35,F,516391,42848
45353B72GV,28,M,795301,43174
92419X70KD,29,F,957286,43206
43900H21SD,63,M,449768,42995
25436K77ZB,61,F,603903,43420
13721L54WJ,50,M,961883,43415
91113C12EU,33,F,880804,43198
11663K11QR,30,F,902837,43221
08755D77LJ,51,F,1862972,43327
94020E12NZ,27,M,701312,43226
81261S71UJ,58,F,892939,43223
74747U22MY,47,F,836036,43530
10877B18RU,52,M,1679871,43499
20644C51KO,25,M,1115042,43574
82060I59NH,65,M,395984,43204
82041G32VQ,58,F,1185936,43095
47706D42YY,61,M,1901903,43335
27829A90VZ,49,F,1196639,43227
21652C97MH,48,F,1595876,43316
60817B15NE,59,M,1342815,43276
49096C22QE,57,M,546128,43032
19140F00NL,58,F,674491,43272
37127B10UV,57,M,1345374,43338
80047B60PH,28,F,1077669,43205
90673L99TO,48,F,1037097,43571
68485U95VX,35,F,674908,43155
60626N90WM,47,M,1496332,43262
77373L16II,46,M,1962637,43560
37203C93BN,52,F,1430617,43357
01490R55PH,57,F,734637,43186
78999G61UH,35,F,643024,43584
27104H47LW,57,M,898481,43527
65279L24FI,39,F,1440778,43244
06512Z84RO,61,F,831585,43024
26302Y20UI,26,M,949171,43160
66256Z47WE,54,F,839026,43322
19737M74WR,45,M,1127028,43160
17229S21DW,57,F,1696865,43417
52873Z82QB,45,M,1563491,43408
71294W50TR,40,M,1847915,43322
24954D38WY,52,F,1882899,43603
60480N49JW,63,F,1247758,43260
41757B51RS,39,F,1335596,43327
33873P44IA,62,M,780804,43266
82891J45IA,36,M,1354951,43316
91572S71PX,57,M,1159522,43383
89468T20DD,58,M,988136,42761
95495E14WW,26,M,1004256,43146
00802V45WH,38,F,1492203,43156
01390M37RM,36,M,1576749,43304
33023O48RQ,34,F,943474,43187
03778M03XO,55,F,796622,42746
22020Y49BX,39,F,803352,43370
85422H48UA,60,F,1510398,43261
69665F12NV,41,F,1487392,43567
56860R32IT,32,F,831202,43370
60758T66OS,61,M,1666516,43219
89729N68KO,51,F,1059474,42922
20408M93ZM,30,M,633091,43086
16464G30MK,47,M,1995683,43178
22301A67AI,30,M,854045,43427
90859L32DG,40,F,1181729,43623
42377T41NO,29,F,521336,42679
81160I64WA,25,M,1490386,43489
81271M49HG,32,F,827785,43337
67842V81WV,58,M,1196615,43374
15242K27YV,32,F,1154313,42841
51347O17IX,27,M,1026514,43277
72457G97WW,61,M,509141,43400
72844L18WH,59,M,635487,42969
69446E24IU,39,M,994220,43224
76203X95KB,43,M,1044722,43442
16353P55KA,60,M,1365889,43299
84960E12MR,36,F,1424801,43572
64749Y64NW,56,F,1797524,42758
99806G09OK,38,M,1756188,42922
18814Y39RK,37,M,1127879,43173
75892G95NY,58,F,558175,43386
22955P77JQ,64,M,1223332,43384
47264S06UV,28,M,858303,43614
90397U95PZ,44,M,865443,43424
14607B60BL,64,F,1305848,43427
22095C96AS,58,F,1049689,43305
47148H75SM,48,F,1121922,43246
87427A74PZ,37,F,1017312,42867
32423H17XT,30,F,1097510,43232
08519Z97VD,64,F,330848,43070
98197C93GY,39,F,1303765,43441
46185H95IQ,35,F,690185,42847
16808Z59QJ,58,F,649028,43176
19872X10NC,51,M,1862915,43320
54392L64RN,26,F,724396,43391
56915Z02RP,59,M,1068869,43616
59830W78RO,52,F,799039,43344
42053K13CX,26,F,962177,43436
73882L44SR,30,F,523261,43625
28120T34LF,38,M,1990214,43163
50469O35VG,53,M,659982,43587
87442T45PC,31,F,1064899,43213
68665X80EP,36,F,1176154,43312
11215X53FA,60,F,1375177,42953
42139V04XF,54,M,1086340,43642
73586S38LS,32,F,701047,43446
88995D95BR,38,M,1220659,43586
73328H84SI,26,F,893956,42837
46413A15QW,49,F,1381803,43554
04686I84LA,48,F,1292048,43497
62545Z05XH,31,F,549429,43217
39373A23ZV,61,M,433324,43423
71762W55VJ,46,F,1417702,43371
96889Y85CF,49,M,1315132,43231
08947P70EL,44,F,890167,43190
72644R24HM,43,F,1124596,43169
40123C46SL,29,F,846175,42870
05740B07HP,31,F,588778,42810
74302V32QY,38,M,1499918,43636
95039V87DY,62,M,1631935,42754
90159Z86MW,36,M,924918,43493
20563S80AA,47,F,1588127,43582
99343B23DL,46,F,1397336,43248
51973A29GT,57,F,500864,43463
66620Y58WR,58,F,675498,43164
02564O00JF,59,F,1605563,43281
10037A57RI,26,F,688136,43166
78996M76JN,52,M,389516,43579
55890P91OB,55,F,1287270,43088
01604T49ES,48,M,1340130,43287
26487P30LU,32,M,908311,42704
13913E34FP,45,M,1055218,43411
45698X83NB,48,F,1322873,43436
37390K53WM,26,F,561086,43438
67690X75FK,41,F,968018,43203
63227Q57IO,33,M,1096172,42640
61577B08YZ,57,M,1936966,43148
15069K44EZ,65,F,473699,43299
72775S37HG,27,F,1186437,43461
91565T91PV,48,M,1177940,43470
13253L31TI,38,M,1071236,43306
25095X51MH,65,M,1523116,43170
17940F56IR,64,M,1777061,43397
73813V97CR,55,M,774120,43148
63272I35QH,49,M,1590076,43184
01136K37EU,55,F,1250561,42651
70365V15VN,30,F,1173696,43147
37067S89WT,57,F,1379662,43408
20243C98YQ,63,M,1359583,43187
30257N98KW,37,M,1575504,43512
69618L85DP,63,M,738983,42974
21571A94FW,55,F,1919969,43626
10326Z34NE,52,F,1707714,43509
93598U47DS,62,F,709088,43503
73474W36RS,41,F,1039119,43276
47115I67KJ,60,F,675118,43381
61130B24OP,29,F,933980,43226
05053S90JC,39,F,1038233,43330
69703E88AF,30,F,1109221,43335
22322L21NC,27,F,786942,43183
20935J37GU,56,M,1011006,43141
47857P31PZ,27,M,1127815,42711
83190J77YV,37,M,1077866,43339
43181S65DF,58,M,1097924,43408
49300W48CE,27,M,1429015,43499
79615R13XZ,31,M,994046,43052
83951X32CQ,57,F,744444,43348
00709B81QE,31,F,843219,43503
92735H00OR,44,F,827370,43248
62530M84EY,45,M,1291926,43335
89108Y13EA,53,M,1697203,43217
88259I10MF,30,F,766267,43557
95278J30PP,62,M,753404,43467
62085J22TQ,55,M,462501,43161
04448C27BU,61,F,1719739,43305
56756W76ON,57,M,1294570,43583
04905D10SE,53,F,1182687,43410
58371A64AY,40,M,1387019,43566
86674L45UA,27,F,686155,43536
44718E98OD,36,M,1803449,43354
26340B65TN,39,F,1190798,42757
89471E00BN,37,M,1945083,43637
45249G58MQ,52,F,1442453,43492
46181L44CM,43,M,1321433,43189
16373S14LD,64,M,791359,43473
15429Y05WL,32,F,811886,43407
12832N18RQ,47,M,1221370,42978
55863T16SS,54,F,1259904,43278
71621V57QY,28,M,1200939,43526
42947V78IT,25,M,974419,43284
15014Y36FJ,43,M,1453098,43150
79054B92BH,40,M,1608251,43410
23208Y82VF,49,F,1206316,43636
12638X04PS,26,M,1177523,43386
09838S50PO,56,M,1714882,43407
33962N64LZ,45,M,1285181,43410
01800O58ZK,26,M,1269173,43207
62087T70UY,50,M,1429310,42852
34216J97BG,58,F,1719991,42833
42816G09YO,54,M,1351918,43195
70561E86FL,56,M,1632525,43249
64366V55XZ,53,F,1142363,42702
47285L16VS,63,F,319163,43347
59170D76TT,47,F,1385363,43295
38078S32WI,47,F,1190089,43112
97207Y94EH,52,M,1003410,43247
28767J27RN,25,M,718224,43282
31259U02RV,30,F,624029,43095
11903U52XB,46,M,1022992,43181
69808Y40EC,63,F,860523,43377
76831H72TO,30,F,695442,43217
65193T45VH,31,M,1253540,43476
69064W83MX,37,M,1574147,43529
80887C79KT,61,F,1365839,43381
38286F90HG,56,M,1782641,43410
17899D91EE,55,F,1017136,43106
22720C94ZN,39,F,913953,43558
80153A91IB,43,M,1877708,43205
78220F44ZQ,40,M,1254789,43415
15125Z16KJ,64,F,1274013,43644
28049Y22SU,33,F,518820,42982
75341D80SO,61,F,982436,43412
53612H67XN,60,F,354700,43205
24416I66CC,32,F,600135,43040
32864L43BY,27,F,1008973,43554
77454L73CA,40,F,983270,43276
12535Q56UK,61,M,1142414,43632
54498M78YQ,37,F,1561151,43503
41212C77DE,64,F,1813363,43636
16863C98SA,34,M,928612,42765
79381W16RI,56,M,1492358,43226
65887J11CS,64,F,1859021,43176
66744S89EA,25,M,902033,43261
83112I45JY,46,F,1236534,43179
20083R98UK,38,F,873743,43158
61428G94LA,54,M,679517,43231
63240E47EM,58,F,1748396,43410
99062B46GC,50,M,1856642,43271
21431N07SG,60,F,1862631,43387
42559E25LY,49,M,1228801,43338
01312Y33QW,50,F,1259785,42899
36183R28LH,50,F,986491,43282
81599L07QE,41,M,1604959,42679
99223D76TO,59,F,788508,42681
29235K19KJ,29,F,1053913,43219
13959A84DP,28,F,704402,43406
88085Q72YM,64,M,1772142,43362
37340U84JT,63,M,626645,43409
65813C17HP,46,M,1811411,43440
41609K64LQ,50,F,1298381,43607
76457K67ZU,46,M,1285778,43381
24686D95ZJ,61,M,1662880,43422
09502S30QS,63,M,458818,43239
28360V45NP,62,F,532420,43573
60536K71IR,52,M,1516183,42789
46894Y52PU,57,M,592406,43415
06030U53MI,63,F,453588,43523
03354F85ER,45,F,1190105,43582
27566X59RG,39,M,850346,43307
06679J97TL,60,M,624424,43501
64031Z94DG,63,M,1530848,43377
82278R49PC,29,M,662626,43206
90786O84BK,34,F,1117886,43615
15671B64BY,43,M,1176614,43202
36114W68HT,26,M,1266420,42650
66271W28PZ,38,M,1442470,43408
74262Y34IR,35,M,1306948,43631
03119X21GD,35,M,945236,42637
58340Q21YW,48,F,1347654,43567
05842E47AQ,48,F,1076878,42973
52303W36VH,43,M,1733036,43352
55018S99EF,61,F,992540,42831
67992J16GP,51,M,1069062,43208
06681R82WR,37,F,1308096,43410
72923N28VG,40,F,1437970,43430
21039S02PU,39,F,1442695,42788
42568U94FC,47,M,1135579,43221
65333E05IK,52,M,1153265,43218
39667J58KX,35,M,1239581,43514
84055G23ZN,38,F,932572,43592
85163S36UX,36,M,949224,43378
86480Q91OF,53,F,1966020,42791
91624D12QV,33,M,1498821,43315
26446U90RV,26,M,1036106,43062
48228T37YR,30,F,539173,43172
91377N83GU,61,F,1552063,43619
76074M93PF,25,M,1393039,43619
49032N85YS,53,F,1061641,43434
78232I96LN,31,M,919842,43305
32435Y04SZ,41,F,1515115,43416
66522B73SM,40,F,982104,43252
98663V34MG,44,M,944463,43338
33355C34WE,37,F,829406,43543
32306U06OG,65,F,1985220,43283
89416N71JY,64,F,1685805,42889
35451U83PN,38,F,1367999,43349
37986N31HW,47,M,1779511,43479
45883B32MS,65,F,1576117,43257
47335V01XU,56,F,569152,42732
16619T36TS,55,F,527463,43302
49244K77IQ,38,M,1851773,42984
22202Z28TF,39,M,1746245,42873
12272M19DY,64,F,1221806,43064
31462B57RV,53,F,1301767,43000
09656Y20IP,48,M,1561687,42760
60369E94DL,38,M,1566628,43371
18057J01KC,47,F,1028927,42910
99199R55NT,57,F,1598783,43311
09710U46BJ,33,F,918683,43273
65970B16SI,46,M,940008,43425
86218W77YV,28,M,965580,43454
53051X84GK,51,F,499375,42761
82713B63JJ,42,M,1024963,43545
80485F45EA,51,M,358496,43497
68604S51KN,49,M,1898895,42679
04521O26SE,60,F,788614,43609
87038Q88LB,35,F,1184349,43368
96884J80TD,28,F,1028433,43411
61703E90FF,56,F,1362843,43562
12084D19VG,61,F,1897205,43395
85779T83ZT,62,F,1536844,43329
72296G19RC,52,M,952088,42904
31469S68YC,49,F,1236784,43246
42319O18MM,30,M,612185,43363
00237C12PE,31,F,720852,43359
83621Z40MJ,64,M,949345,43192
08994H35OI,62,F,778141,43543
99485N89YJ,56,F,912011,43001
88699X08MQ,41,F,1006350,43278
81674Q74TX,62,M,985806,42874
45558D57UT,53,M,1957924,43229
68326H40RL,29,F,693146,43553
35606G43NY,28,M,1406673,43587
55166Z60RK,32,F,534554,43049
90631C24KQ,28,M,834364,43325
98458F50FF,29,M,1227914,43525
35870O07IX,38,F,1465257,42742
80382P23AK,59,M,362237,43258
49300Z36CY,32,F,1074479,43555
76061G18QN,41,F,1069302,43531
54233D43EW,44,M,1680260,43624
68302M10AX,61,F,1499747,42820
19540H32WP,28,F,1193154,43472
85557Z42WN,40,F,932216,43235
65003P30AK,29,M,1484001,43041
82941O70PQ,48,F,1233770,43628
41719A54PQ,40,M,1820669,43278
49841H04WG,49,M,1030839,43584
64800D19AR,62,M,700871,43274
69016T50CF,54,F,1771754,43434
76237H37BC,37,M,1475185,43538
04642N68CP,53,M,1823630,43183
01822G79YR,25,M,1431138,43181
18966O29JF,38,M,1694536,43452
28360H99XR,38,F,1027669,43235
95481W59YU,45,F,1039586,43305
60877A58BV,47,M,1763758,43627
98610J92PK,41,F,1096498,43384
07442S98SB,53,F,1306185,43231
87042X08CG,42,M,1252584,43556
87537K06KA,35,F,1136172,43217
74824T45CG,63,F,998711,43287
05375G72CF,64,M,901168,43419
28636I35OD,40,M,1833824,43208
88414L39CF,43,F,1325692,43524
30599U15NQ,39,M,1395937,43264
90441Y58ZI,37,F,1568695,43532
37082E91WF,49,M,1181247,43266
78125W12AG,37,F,1214776,43584
36728S05YU,58,M,1944079,43035
23321C69FJ,29,F,722394,43463
39642M98AM,43,F,931130,43293
25644V12XL,39,M,1132252,43159
76374Z31BF,41,F,1244409,43228
64925E06JM,53,F,1988494,43594
84292D75LQ,49,M,1885666,43541
18201K26PW,58,M,596871,43347
46349N83QK,47,M,1557872,42656
17111H00PH,46,M,1038209,43397
49757E39NS,54,M,573499,43240
92255I83IX,59,F,677690,43183
83177C53FV,55,M,1469592,42919
26389D12US,59,M,739878,43252
14845W93UW,32,M,1034722,43268
98911K38WT,60,M,1597200,43618
42213C55KX,34,M,1463994,43270
02518B19KE,58,F,1220845,43400
64863V31MB,55,M,1674548,43247
35460R92HW,34,F,926190,43277
43804O90AL,25,F,785766,43638
57182I98BV,35,M,861091,43349
49121V59AD,55,F,1354815,43151
85975R56WU,31,M,984286,43452
67610C17PU,51,M,1345845,43199
45108Z33US,27,M,1484761,42784
93700H73SA,63,F,315525,43185
14452O79RN,53,F,1872836,43449
92429U47VX,50,M,1028704,42690
83446S16AE,30,F,1164824,43592
76447O97IY,46,M,1928742,43335
64141S30BR,32,M,1217308,43303
80923H59PW,27,F,692168,43105
36441S29OI,35,M,663579,43225
30918G67IJ,54,M,698307,43396
20373T50KR,59,F,702706,43246
10055F11OB,54,F,1569487,43621
58165V05IK,50,F,1008374,43257
96517V64VH,29,M,867581,43567
60917T53IV,57,M,1535422,43618
11190M31UA,29,M,1317786,43479
97294E52DP,39,F,1270158,43585
27826Q90OK,57,M,1549026,43556
16434X03GU,61,M,1465470,43440
75050P95QM,52,F,1405946,43016
95106T48XL,33,M,893113,43220
49989W02PM,32,F,837897,43096
99945L53PT,56,F,1192572,43247
06814N74HW,43,F,1317313,43283
65397Q66RH,39,M,1089304,43633
56089I70MW,40,F,986659,43369
94572Z06VN,31,F,811698,42996
61928X73JI,45,M,1004835,43161
76993T69HO,38,F,1412333,43265
59905I78NP,35,F,754310,43278
23510D59CJ,35,F,876144,43076
30944R51RG,54,M,1328464,43215
56784T32YO,64,F,449395,43188
95308D54KT,43,F,1102101,43441
66238V09RJ,38,M,1621198,43061
27464I50PY,48,M,1097901,43167
24570K16UO,45,M,800743,43330
78438X35UT,51,F,923511,43284
14108R49ZO,29,M,1284802,43338
55469B59NX,25,M,622278,43275
04939V97LM,47,F,1033277,42984
31605U81OV,40,M,907880,43465
86243Q92ZO,29,M,1418693,43198
63201Z78WA,65,F,1854907,43541
34483P60DT,26,M,1010806,43472
73950P68PN,58,M,1004178,43523
21439O67RY,52,F,393908,43324
06538P57GG,27,F,943882,43349
84457L28QN,55,M,1288988,43560
53890C16GJ,31,F,626993,43369
59634Z98MH,54,M,1505725,43289
91223L32OG,46,F,1121713,43235
43527C87SD,32,F,993965,43177
28457K76LZ,62,M,637336,43397
93883Y72BK,35,F,983884,43586
45881W65BZ,65,F,1166281,42791
11254P82EH,37,F,984650,43215
78797F46OV,54,M,1113000,43526
67566X85WT,29,F,533065,43453
33578Z98JG,38,F,1545487,42829
69912K15RR,26,F,1073138,43527
10143Q40CI,54,F,1487382,43297
19277J76GW,54,F,1651221,43435
19797L54QV,29,F,554511,43282
75785K65TE,42,F,1454941,43245
05195Z14TI,37,M,1561535,43377
58189R88ZW,32,M,713293,43464
43163C60ZZ,40,M,1323302,43258
61773R52YO,59,F,344132,43545
54304H91UA,35,M,891445,43372
79127P30PN,41,M,1013783,43532
00842A87VG,50,F,1545948,43561
77631N75XU,26,F,1108243,43360
62623V08YS,64,M,697992,43299
59554L11DO,36,M,1838064,43362
15316J61WF,60,F,921727,43174
00237Y04QP,28,M,1485279,43228
98408E28OH,59,M,1190714,43347
14935K46MU,57,M,579245,43266
44627B20CC,52,M,1365077,42749
38623N02NI,55,M,1164173,43169
82839O16ZP,28,M,1085733,43170
77342G51YN,30,M,1167251,43193
81650W55XO,56,M,1976845,43191
25414Y50RP,36,M,1689899,43235
62730A47CY,59,F,1800251,43192
33665H37LL,63,M,1286894,43527
10177P88OG,30,M,650294,42892
81828P73OA,28,M,611755,43477
38496M81JX,26,F,1176816,43294
01651C42DC,51,M,1156767,43483
05386G88VE,25,M,1054856,43308
79370F84DR,30,F,807094,43313
18682D40WW,48,M,1423093,43444
38737H79DC,45,F,1479726,43524
70666D42WS,51,F,955965,43401
06595F79RR,58,F,1932527,43577
28777N07QH,28,F,843540,42792
69562P50OO,56,F,992054,43280
93084A30EI,50,M,1682665,43341
12518F50XL,30,F,1129012,43497
67067X14UU,43,F,827698,43183
09680B46MP,37,M,896110,43272
67461F80WX,60,F,1003097,43027
28751B22QV,27,M,658377,42998
47450P56DA,53,F,438306,43547
14943S24NY,51,F,803265,43180
62560M34XD,38,M,1295823,43221
12468P77FA,42,M,1536267,43261
16192V32NI,28,M,975158,42717
89815G58UO,62,F,503708,43248
53594C35DK,55,M,911407,43543
45237P53JI,40,M,1640016,43147
80585P55HX,54,M,775234,43316
20992W95QE,50,F,1441249,43150
00225W50EX,36,F,1098061,42835
05427P73YC,52,M,1293165,43065
64828D42QH,40,M,1862708,43406
36644U29IR,48,M,1128907,42799
97841S85PH,26,F,834824,43416
49761A54GD,39,F,1413846,43289
26580H22KE,51,M,1374493,43154
77502P52YP,58,M,538225,42847
05526M72XY,39,M,1670353,43498
04525R03XX,52,M,882654,43011
28687A96OF,36,M,1381981,43475
89458W74NF,61,F,1015598,42656
55686G22FI,64,F,1271921,42752
49014H08TW,37,M,1224760,43613
93470N07TT,28,F,1116703,42930
56659N97FN,65,F,913466,43278
38524B16ZD,38,F,991544,43257
36656D76EJ,43,F,945875,43532
39277M20HT,61,F,552817,43323
92448K24NH,58,M,1715223,43572
89986U23EU,39,M,1549166,43420
82576F73NS,36,F,1091034,43192
77455Z20CJ,32,M,749377,42887
88578R26IV,60,M,1919157,42788
95128Z34DN,55,M,1169399,43202
24285H42EC,28,M,641291,43536
89306R36SK,32,F,1082140,43385
32728P82EL,49,F,1093315,43333
04377K85JB,63,F,1688080,42997
34213U86FU,53,M,1513168,43360
25717A04XH,58,F,900712,43548
55259Z67XN,53,M,1820499,43277
17772A10JN,28,F,626316,43339
92745A03YY,58,M,1497683,43437
61172J99CH,38,F,824482,42749
20657T47MH,60,F,890581,43184
90589S95TG,48,M,1278046,43159
12048Y89GW,47,M,1840692,43228
32669F50PS,32,F,920355,43398
56238P06JN,59,F,1896954,43158
24026U15UM,31,M,766941,43228
67518U84YK,31,F,581285,43458
59795P60XY,40,M,1183287,43515
26564G24TE,62,F,1629250,43519
35640J61QM,36,F,1044962,43598
48292R70XN,37,M,1674980,43224
41748F67RD,40,M,1293689,43345
25176T84KW,55,F,435335,43634
70876X24LB,61,M,1227516,43288
97859F62JM,44,F,1243050,43264
94533C34AG,30,M,1204040,43175
52920D61DG,60,F,974325,43518
59591B19SO,53,F,537001,43181
46897M24LL,41,F,913838,43316
